amount_donated,campaign_ID,category,anonymous,gender,same_last_name,empathy
200,njk/voLt0OtUGDupZuANNC3PlGZIKA==,Sandy,0,NA,0,0
200,njk/voLt0OtUGDupZuANNC3PlGZIKA==,Sandy,0,F,0,0
100,njk/voLt0OtUGDupZuANNC3PlGZIKA==,Sandy,0,NA,1,0
50,njk/voLt0OtUGDupZuANNC3PlGZIKA==,Sandy,0,F,0,1
60,njk/voLt0OtUGDupZuANNC3PlGZIKA==,Sandy,0,F,0,0
25,njk/voLt0OtUGDupZuANNC3PlGZIKA==,Sandy,1,NA,0,0
100,njk/voLt0OtUGDupZuANNC3PlGZIKA==,Sandy,0,F,1,0
100,njk/voLt0OtUGDupZuANNC3PlGZIKA==,Sandy,0,F,1,0
50,njk/voLt0OtUGDupZuANNC3PlGZIKA==,Sandy,0,F,0,0
200,njk/voLt0OtUGDupZuANNC3PlGZIKA==,Sandy,0,M,0,0
100,1SCKu28nlJdSWV1sgCNgEy3Pz3dMNA==,Sandy,0,F,0,0
25,1SCKu28nlJdSWV1sgCNgEy3Pz3dMNA==,Sandy,0,F,1,0
25,1SCKu28nlJdSWV1sgCNgEy3Pz3dMNA==,Sandy,0,F,0,0
30,1SCKu28nlJdSWV1sgCNgEy3Pz3dMNA==,Sandy,1,NA,0,0
20,1SCKu28nlJdSWV1sgCNgEy3Pz3dMNA==,Sandy,0,M,0,0
100,1SCKu28nlJdSWV1sgCNgEy3Pz3dMNA==,Sandy,0,NA,0,0
100,1SCKu28nlJdSWV1sgCNgEy3Pz3dMNA==,Sandy,0,NA,0,0
25,1SCKu28nlJdSWV1sgCNgEy3Pz3dMNA==,Sandy,0,NA,0,0
25,1SCKu28nlJdSWV1sgCNgEy3Pz3dMNA==,Sandy,0,F,0,0
200,1SCKu28nlJdSWV1sgCNgEy3Pz3dMNA==,Sandy,0,F,0,0
50,1SCKu28nlJdSWV1sgCNgEy3Pz3dMNA==,Sandy,0,NA,0,0
50,1SCKu28nlJdSWV1sgCNgEy3Pz3dMNA==,Sandy,1,NA,0,0
50,1SCKu28nlJdSWV1sgCNgEy3Pz3dMNA==,Sandy,0,M,0,0
50,1SCKu28nlJdSWV1sgCNgEy3Pz3dMNA==,Sandy,0,NA,0,1
50,1SCKu28nlJdSWV1sgCNgEy3Pz3dMNA==,Sandy,1,NA,0,0
50,1SCKu28nlJdSWV1sgCNgEy3Pz3dMNA==,Sandy,0,F,0,0
50,1SCKu28nlJdSWV1sgCNgEy3Pz3dMNA==,Sandy,0,NA,0,0
25,1SCKu28nlJdSWV1sgCNgEy3Pz3dMNA==,Sandy,0,M,0,0
50,1SCKu28nlJdSWV1sgCNgEy3Pz3dMNA==,Sandy,0,F,0,0
25,1SCKu28nlJdSWV1sgCNgEy3Pz3dMNA==,Sandy,0,F,1,0
25,1SCKu28nlJdSWV1sgCNgEy3Pz3dMNA==,Sandy,1,NA,0,0
25,1SCKu28nlJdSWV1sgCNgEy3Pz3dMNA==,Sandy,0,F,0,0
50,1SCKu28nlJdSWV1sgCNgEy3Pz3dMNA==,Sandy,1,NA,0,0
25,1SCKu28nlJdSWV1sgCNgEy3Pz3dMNA==,Sandy,0,F,0,0
100,1SCKu28nlJdSWV1sgCNgEy3Pz3dMNA==,Sandy,0,NA,0,0
50,1SCKu28nlJdSWV1sgCNgEy3Pz3dMNA==,Sandy,1,NA,0,0
25,1SCKu28nlJdSWV1sgCNgEy3Pz3dMNA==,Sandy,0,F,0,0
25,1SCKu28nlJdSWV1sgCNgEy3Pz3dMNA==,Sandy,0,F,0,0
20,1SCKu28nlJdSWV1sgCNgEy3Pz3dMNA==,Sandy,0,F,0,0
25,1SCKu28nlJdSWV1sgCNgEy3Pz3dMNA==,Sandy,0,F,0,0
25,1SCKu28nlJdSWV1sgCNgEy3Pz3dMNA==,Sandy,1,NA,0,0
50,1SCKu28nlJdSWV1sgCNgEy3Pz3dMNA==,Sandy,1,NA,0,0
50,1SCKu28nlJdSWV1sgCNgEy3Pz3dMNA==,Sandy,0,NA,1,0
100,1SCKu28nlJdSWV1sgCNgEy3Pz3dMNA==,Sandy,1,NA,0,0
10,1SCKu28nlJdSWV1sgCNgEy3Pz3dMNA==,Sandy,1,NA,0,0
25,IfC/Rxjqs/tIVUd1aus2Dy3P1iVDNA==,Sandy,0,M,0,0
20,IfC/Rxjqs/tIVUd1aus2Dy3P1iVDNA==,Sandy,0,M,0,0
1000,IfC/Rxjqs/tIVUd1aus2Dy3P1iVDNA==,Sandy,0,NA,0,0
25,IfC/Rxjqs/tIVUd1aus2Dy3P1iVDNA==,Sandy,0,F,0,0
50,IfC/Rxjqs/tIVUd1aus2Dy3P1iVDNA==,Sandy,0,NA,0,0
5,IfC/Rxjqs/tIVUd1aus2Dy3P1iVDNA==,Sandy,0,M,0,0
100,IfC/Rxjqs/tIVUd1aus2Dy3P1iVDNA==,Sandy,0,F,0,0
25,IfC/Rxjqs/tIVUd1aus2Dy3P1iVDNA==,Sandy,0,NA,0,0
100,IfC/Rxjqs/tIVUd1aus2Dy3P1iVDNA==,Sandy,0,M,0,0
54,IfC/Rxjqs/tIVUd1aus2Dy3P1iVDNA==,Sandy,0,M,0,0
100,IfC/Rxjqs/tIVUd1aus2Dy3P1iVDNA==,Sandy,0,M,0,0
5,IfC/Rxjqs/tIVUd1aus2Dy3P1iVDNA==,Sandy,0,M,0,0
25,IfC/Rxjqs/tIVUd1aus2Dy3P1iVDNA==,Sandy,1,NA,0,0
100,IfC/Rxjqs/tIVUd1aus2Dy3P1iVDNA==,Sandy,0,NA,0,0
100,IfC/Rxjqs/tIVUd1aus2Dy3P1iVDNA==,Sandy,0,NA,0,0
50,IfC/Rxjqs/tIVUd1aus2Dy3P1iVDNA==,Sandy,0,F,0,0
100,IfC/Rxjqs/tIVUd1aus2Dy3P1iVDNA==,Sandy,0,NA,0,0
100,IfC/Rxjqs/tIVUd1aus2Dy3P1iVDNA==,Sandy,0,M,0,0
25,IfC/Rxjqs/tIVUd1aus2Dy3P1iVDNA==,Sandy,0,F,0,0
250,IfC/Rxjqs/tIVUd1aus2Dy3P1iVDNA==,Sandy,0,NA,0,0
25,IfC/Rxjqs/tIVUd1aus2Dy3P1iVDNA==,Sandy,0,M,0,0
40,IfC/Rxjqs/tIVUd1aus2Dy3P1iVDNA==,Sandy,0,M,0,0
100,IfC/Rxjqs/tIVUd1aus2Dy3P1iVDNA==,Sandy,0,M,0,0
50,IfC/Rxjqs/tIVUd1aus2Dy3P1iVDNA==,Sandy,0,NA,0,0
50,IfC/Rxjqs/tIVUd1aus2Dy3P1iVDNA==,Sandy,0,M,0,0
50,IfC/Rxjqs/tIVUd1aus2Dy3P1iVDNA==,Sandy,0,M,0,0
100,IfC/Rxjqs/tIVUd1aus2Dy3P1iVDNA==,Sandy,0,NA,0,0
50,IfC/Rxjqs/tIVUd1aus2Dy3P1iVDNA==,Sandy,0,NA,0,0
50,IfC/Rxjqs/tIVUd1aus2Dy3P1iVDNA==,Sandy,0,M,0,0
100,IfC/Rxjqs/tIVUd1aus2Dy3P1iVDNA==,Sandy,0,F,0,0
500,IfC/Rxjqs/tIVUd1aus2Dy3P1iVDNA==,Sandy,0,M,0,0
50,IfC/Rxjqs/tIVUd1aus2Dy3P1iVDNA==,Sandy,0,NA,0,0
100,IfC/Rxjqs/tIVUd1aus2Dy3P1iVDNA==,Sandy,0,F,0,0
50,IfC/Rxjqs/tIVUd1aus2Dy3P1iVDNA==,Sandy,1,NA,0,0
51,IfC/Rxjqs/tIVUd1aus2Dy3P1iVDNA==,Sandy,0,M,0,0
98,IfC/Rxjqs/tIVUd1aus2Dy3P1iVDNA==,Sandy,1,NA,0,0
50,IfC/Rxjqs/tIVUd1aus2Dy3P1iVDNA==,Sandy,0,M,0,0
100,IfC/Rxjqs/tIVUd1aus2Dy3P1iVDNA==,Sandy,0,M,0,0
50,IfC/Rxjqs/tIVUd1aus2Dy3P1iVDNA==,Sandy,0,M,0,0
161,IfC/Rxjqs/tIVUd1aus2Dy3P1iVDNA==,Sandy,0,M,0,0
50,IfC/Rxjqs/tIVUd1aus2Dy3P1iVDNA==,Sandy,0,F,0,0
100,IfC/Rxjqs/tIVUd1aus2Dy3P1iVDNA==,Sandy,0,F,0,0
100,IfC/Rxjqs/tIVUd1aus2Dy3P1iVDNA==,Sandy,0,F,0,0
20,IfC/Rxjqs/tIVUd1aus2Dy3P1iVDNA==,Sandy,0,F,0,0
20,IfC/Rxjqs/tIVUd1aus2Dy3P1iVDNA==,Sandy,0,NA,0,0
100,IfC/Rxjqs/tIVUd1aus2Dy3P1iVDNA==,Sandy,0,NA,0,0
50,IfC/Rxjqs/tIVUd1aus2Dy3P1iVDNA==,Sandy,0,M,0,0
20,OwlW86Jof8j9zMB2Eakx3S3P2ngSMA==,Sandy,0,NA,0,0
5,OwlW86Jof8j9zMB2Eakx3S3P2ngSMA==,Sandy,0,M,0,0
30,OwlW86Jof8j9zMB2Eakx3S3P2ngSMA==,Sandy,0,NA,0,0
75,OwlW86Jof8j9zMB2Eakx3S3P2ngSMA==,Sandy,0,F,0,0
50,OwlW86Jof8j9zMB2Eakx3S3P2ngSMA==,Sandy,0,NA,0,0
100,OwlW86Jof8j9zMB2Eakx3S3P2ngSMA==,Sandy,1,NA,0,0
200,OwlW86Jof8j9zMB2Eakx3S3P2ngSMA==,Sandy,0,F,0,0
500,OwlW86Jof8j9zMB2Eakx3S3P2ngSMA==,Sandy,0,F,0,0
25,OwlW86Jof8j9zMB2Eakx3S3P2ngSMA==,Sandy,0,NA,0,0
300,OwlW86Jof8j9zMB2Eakx3S3P2ngSMA==,Sandy,0,M,0,0
150,OwlW86Jof8j9zMB2Eakx3S3P2ngSMA==,Sandy,0,NA,0,0
200,OwlW86Jof8j9zMB2Eakx3S3P2ngSMA==,Sandy,0,F,0,0
250,OwlW86Jof8j9zMB2Eakx3S3P2ngSMA==,Sandy,0,F,0,0
250,OwlW86Jof8j9zMB2Eakx3S3P2ngSMA==,Sandy,0,NA,0,0
200,OwlW86Jof8j9zMB2Eakx3S3P2ngSMA==,Sandy,0,NA,0,0
1000,OwlW86Jof8j9zMB2Eakx3S3P2ngSMA==,Sandy,0,NA,0,0
500,OwlW86Jof8j9zMB2Eakx3S3P2ngSMA==,Sandy,0,NA,0,0
25,OwlW86Jof8j9zMB2Eakx3S3P2ngSMA==,Sandy,0,NA,0,0
50,OwlW86Jof8j9zMB2Eakx3S3P2ngSMA==,Sandy,0,NA,0,0
150,OwlW86Jof8j9zMB2Eakx3S3P2ngSMA==,Sandy,0,M,0,0
100,OwlW86Jof8j9zMB2Eakx3S3P2ngSMA==,Sandy,0,F,0,0
100,OwlW86Jof8j9zMB2Eakx3S3P2ngSMA==,Sandy,0,F,0,0
20,OwlW86Jof8j9zMB2Eakx3S3P2ngSMA==,Sandy,0,NA,0,0
150,OwlW86Jof8j9zMB2Eakx3S3P2ngSMA==,Sandy,0,F,0,0
150,OwlW86Jof8j9zMB2Eakx3S3P2ngSMA==,Sandy,0,F,0,0
300,OwlW86Jof8j9zMB2Eakx3S3P2ngSMA==,Sandy,0,NA,0,0
500,OwlW86Jof8j9zMB2Eakx3S3P2ngSMA==,Sandy,1,NA,0,0
500,OwlW86Jof8j9zMB2Eakx3S3P2ngSMA==,Sandy,0,F,0,0
250,OwlW86Jof8j9zMB2Eakx3S3P2ngSMA==,Sandy,0,F,0,0
50,OwlW86Jof8j9zMB2Eakx3S3P2ngSMA==,Sandy,1,NA,0,0
500,OwlW86Jof8j9zMB2Eakx3S3P2ngSMA==,Sandy,0,M,0,0
100,OwlW86Jof8j9zMB2Eakx3S3P2ngSMA==,Sandy,0,NA,0,0
200,OwlW86Jof8j9zMB2Eakx3S3P2ngSMA==,Sandy,0,F,0,1
150,OwlW86Jof8j9zMB2Eakx3S3P2ngSMA==,Sandy,0,F,0,0
100,OwlW86Jof8j9zMB2Eakx3S3P2ngSMA==,Sandy,0,M,0,0
500,OwlW86Jof8j9zMB2Eakx3S3P2ngSMA==,Sandy,0,F,0,0
200,OwlW86Jof8j9zMB2Eakx3S3P2ngSMA==,Sandy,0,F,0,0
100,OwlW86Jof8j9zMB2Eakx3S3P2ngSMA==,Sandy,0,NA,0,1
500,OwlW86Jof8j9zMB2Eakx3S3P2ngSMA==,Sandy,0,NA,0,0
2000,OwlW86Jof8j9zMB2Eakx3S3P2ngSMA==,Sandy,0,M,0,0
100,OwlW86Jof8j9zMB2Eakx3S3P2ngSMA==,Sandy,0,F,0,0
100,OwlW86Jof8j9zMB2Eakx3S3P2ngSMA==,Sandy,0,NA,0,1
1000,OwlW86Jof8j9zMB2Eakx3S3P2ngSMA==,Sandy,1,NA,0,0
1000,OwlW86Jof8j9zMB2Eakx3S3P2ngSMA==,Sandy,0,NA,0,0
1000,OwlW86Jof8j9zMB2Eakx3S3P2ngSMA==,Sandy,0,M,0,0
500,OwlW86Jof8j9zMB2Eakx3S3P2ngSMA==,Sandy,0,M,0,0
500,OwlW86Jof8j9zMB2Eakx3S3P2ngSMA==,Sandy,0,F,0,0
500,OwlW86Jof8j9zMB2Eakx3S3P2ngSMA==,Sandy,1,NA,0,0
100,OwlW86Jof8j9zMB2Eakx3S3P2ngSMA==,Sandy,0,NA,0,0
500,OwlW86Jof8j9zMB2Eakx3S3P2ngSMA==,Sandy,0,NA,0,0
100,z6nV5eJWRsDY47dOFxSGyS3IznBMMA==,Sandy,1,NA,0,0
200,z6nV5eJWRsDY47dOFxSGyS3IznBMMA==,Sandy,0,F,0,0
100,z6nV5eJWRsDY47dOFxSGyS3IznBMMA==,Sandy,0,NA,0,0
500,z6nV5eJWRsDY47dOFxSGyS3IznBMMA==,Sandy,1,NA,0,0
100,z6nV5eJWRsDY47dOFxSGyS3IznBMMA==,Sandy,0,NA,0,0
50,z6nV5eJWRsDY47dOFxSGyS3IznBMMA==,Sandy,1,NA,0,0
50,z6nV5eJWRsDY47dOFxSGyS3IznBMMA==,Sandy,1,NA,0,0
20,z6nV5eJWRsDY47dOFxSGyS3IznBMMA==,Sandy,1,NA,0,0
100,z6nV5eJWRsDY47dOFxSGyS3IznBMMA==,Sandy,1,NA,0,0
10,z6nV5eJWRsDY47dOFxSGyS3IznBMMA==,Sandy,1,NA,0,0
50,qNo+mWro7qYpjESBnzWVJy3IzXdJMA==,Sandy,0,F,0,0
100,qNo+mWro7qYpjESBnzWVJy3IzXdJMA==,Sandy,0,F,0,0
25,qNo+mWro7qYpjESBnzWVJy3IzXdJMA==,Sandy,1,NA,0,0
5,qNo+mWro7qYpjESBnzWVJy3IzXdJMA==,Sandy,0,M,0,0
500,hY51KVJkSeLNcppviIZcsy3I1iUeNA==,Sandy,0,NA,0,0
100,hY51KVJkSeLNcppviIZcsy3I1iUeNA==,Sandy,0,NA,0,0
100,hY51KVJkSeLNcppviIZcsy3I1iUeNA==,Sandy,0,M,0,0
250,hY51KVJkSeLNcppviIZcsy3I1iUeNA==,Sandy,0,M,0,0
50,hY51KVJkSeLNcppviIZcsy3I1iUeNA==,Sandy,0,M,0,0
500,M/Jg1kkNs88cyiTUeCF3RS3I1n9Jbw==,Sandy,1,NA,0,0
50,M/Jg1kkNs88cyiTUeCF3RS3I1n9Jbw==,Sandy,0,F,0,0
25,M/Jg1kkNs88cyiTUeCF3RS3I1n9Jbw==,Sandy,1,NA,0,0
20,M/Jg1kkNs88cyiTUeCF3RS3I1n9Jbw==,Sandy,0,NA,0,0
50,M/Jg1kkNs88cyiTUeCF3RS3I1n9Jbw==,Sandy,0,F,0,0
100,M/Jg1kkNs88cyiTUeCF3RS3I1n9Jbw==,Sandy,0,M,0,0
50,M/Jg1kkNs88cyiTUeCF3RS3I1n9Jbw==,Sandy,0,F,0,0
30,M/Jg1kkNs88cyiTUeCF3RS3I1n9Jbw==,Sandy,0,M,0,0
30,M/Jg1kkNs88cyiTUeCF3RS3I1n9Jbw==,Sandy,0,NA,0,0
50,M/Jg1kkNs88cyiTUeCF3RS3I1n9Jbw==,Sandy,0,M,0,0
50,M/Jg1kkNs88cyiTUeCF3RS3I1n9Jbw==,Sandy,0,M,0,0
100,M/Jg1kkNs88cyiTUeCF3RS3I1n9Jbw==,Sandy,0,M,0,0
25,M/Jg1kkNs88cyiTUeCF3RS3I1n9Jbw==,Sandy,0,M,0,0
75,M/Jg1kkNs88cyiTUeCF3RS3I1n9Jbw==,Sandy,0,NA,0,0
40,M/Jg1kkNs88cyiTUeCF3RS3I1n9Jbw==,Sandy,0,F,0,0
100,M/Jg1kkNs88cyiTUeCF3RS3I1n9Jbw==,Sandy,0,F,0,0
100,M/Jg1kkNs88cyiTUeCF3RS3I1n9Jbw==,Sandy,0,F,0,0
25,M/Jg1kkNs88cyiTUeCF3RS3I1n9Jbw==,Sandy,0,F,0,0
35,M/Jg1kkNs88cyiTUeCF3RS3I1n9Jbw==,Sandy,0,F,1,0
25,M/Jg1kkNs88cyiTUeCF3RS3I1n9Jbw==,Sandy,0,F,0,0
50,M/Jg1kkNs88cyiTUeCF3RS3I1n9Jbw==,Sandy,0,NA,0,0
40,M/Jg1kkNs88cyiTUeCF3RS3I1n9Jbw==,Sandy,0,F,0,0
100,Rv7rEQGgyp/oJkkLgwso6y3JlWcRbw==,Sandy,0,F,0,0
50,Rv7rEQGgyp/oJkkLgwso6y3JlWcRbw==,Sandy,0,M,1,0
50,Rv7rEQGgyp/oJkkLgwso6y3JlWcRbw==,Sandy,0,M,0,0
50,Rv7rEQGgyp/oJkkLgwso6y3JlWcRbw==,Sandy,0,M,0,0
50,Rv7rEQGgyp/oJkkLgwso6y3JlWcRbw==,Sandy,0,NA,0,0
50,Rv7rEQGgyp/oJkkLgwso6y3JlWcRbw==,Sandy,0,M,0,0
50,Rv7rEQGgyp/oJkkLgwso6y3JlWcRbw==,Sandy,0,M,0,0
50,Rv7rEQGgyp/oJkkLgwso6y3JlWcRbw==,Sandy,0,M,0,0
25,Rv7rEQGgyp/oJkkLgwso6y3JlWcRbw==,Sandy,0,F,0,0
25,Rv7rEQGgyp/oJkkLgwso6y3JlWcRbw==,Sandy,0,F,0,0
50,Rv7rEQGgyp/oJkkLgwso6y3JlWcRbw==,Sandy,0,F,0,0
50,Rv7rEQGgyp/oJkkLgwso6y3JlWcRbw==,Sandy,0,F,1,0
100,6wif5Iqb2aLUCEBxSjKpbC3Jm24LOA==,Sandy,0,M,0,0
40,6wif5Iqb2aLUCEBxSjKpbC3Jm24LOA==,Sandy,0,F,0,0
40,6wif5Iqb2aLUCEBxSjKpbC3Jm24LOA==,Sandy,0,NA,0,0
25,6wif5Iqb2aLUCEBxSjKpbC3Jm24LOA==,Sandy,0,F,0,0
50,6wif5Iqb2aLUCEBxSjKpbC3Jm24LOA==,Sandy,0,NA,0,0
15,6wif5Iqb2aLUCEBxSjKpbC3Jm24LOA==,Sandy,0,M,0,0
25,6wif5Iqb2aLUCEBxSjKpbC3Jm24LOA==,Sandy,0,NA,0,0
10,6wif5Iqb2aLUCEBxSjKpbC3Jm24LOA==,Sandy,0,M,0,0
10,6wif5Iqb2aLUCEBxSjKpbC3Jm24LOA==,Sandy,0,F,0,1
50,6wif5Iqb2aLUCEBxSjKpbC3Jm24LOA==,Sandy,0,F,0,0
20,6wif5Iqb2aLUCEBxSjKpbC3Jm24LOA==,Sandy,0,NA,0,0
40,6wif5Iqb2aLUCEBxSjKpbC3Jm24LOA==,Sandy,0,F,0,0
10,6wif5Iqb2aLUCEBxSjKpbC3Jm24LOA==,Sandy,0,NA,0,0
5,6wif5Iqb2aLUCEBxSjKpbC3Jm24LOA==,Sandy,0,F,0,0
25,nW2ffweUabJTBVfYS4wnRS3JwXUUOA==,Sandy,0,NA,0,0
100,nW2ffweUabJTBVfYS4wnRS3JwXUUOA==,Sandy,0,M,0,0
25,nW2ffweUabJTBVfYS4wnRS3JwXUUOA==,Sandy,0,F,0,1
50,nW2ffweUabJTBVfYS4wnRS3JwXUUOA==,Sandy,0,M,0,0
25,nW2ffweUabJTBVfYS4wnRS3JwXUUOA==,Sandy,1,NA,0,0
75,nW2ffweUabJTBVfYS4wnRS3JwXUUOA==,Sandy,0,F,0,0
50,nW2ffweUabJTBVfYS4wnRS3JwXUUOA==,Sandy,0,M,0,0
100,nW2ffweUabJTBVfYS4wnRS3JwXUUOA==,Sandy,0,M,0,0
100,nW2ffweUabJTBVfYS4wnRS3JwXUUOA==,Sandy,0,F,0,0
25,nW2ffweUabJTBVfYS4wnRS3JwXUUOA==,Sandy,0,F,0,0
25,nW2ffweUabJTBVfYS4wnRS3JwXUUOA==,Sandy,0,F,0,0
25,nW2ffweUabJTBVfYS4wnRS3JwXUUOA==,Sandy,0,F,0,0
50,nW2ffweUabJTBVfYS4wnRS3JwXUUOA==,Sandy,1,NA,0,0
100,nW2ffweUabJTBVfYS4wnRS3JwXUUOA==,Sandy,0,NA,0,0
50,nW2ffweUabJTBVfYS4wnRS3JwXUUOA==,Sandy,0,F,0,0
50,nW2ffweUabJTBVfYS4wnRS3JwXUUOA==,Sandy,0,M,0,0
50,nW2ffweUabJTBVfYS4wnRS3JwXUUOA==,Sandy,0,F,0,0
50,nW2ffweUabJTBVfYS4wnRS3JwXUUOA==,Sandy,0,F,0,0
50,nW2ffweUabJTBVfYS4wnRS3JwXUUOA==,Sandy,0,F,0,0
20,nW2ffweUabJTBVfYS4wnRS3JwXUUOA==,Sandy,0,F,0,0
100,nW2ffweUabJTBVfYS4wnRS3JwXUUOA==,Sandy,0,M,1,0
100,Hzbn3Hm5MK+0oO5OHcLxlC3JxiUPaw==,Sandy,1,NA,0,0
50,Hzbn3Hm5MK+0oO5OHcLxlC3JxiUPaw==,Sandy,0,NA,0,0
50,Hzbn3Hm5MK+0oO5OHcLxlC3JxiUPaw==,Sandy,0,F,0,0
50,Hzbn3Hm5MK+0oO5OHcLxlC3JxiUPaw==,Sandy,0,F,0,0
300,Hzbn3Hm5MK+0oO5OHcLxlC3JxiUPaw==,Sandy,1,NA,0,0
25,Hzbn3Hm5MK+0oO5OHcLxlC3JxiUPaw==,Sandy,1,NA,0,0
36,Hzbn3Hm5MK+0oO5OHcLxlC3JxiUPaw==,Sandy,1,NA,0,0
50,Hzbn3Hm5MK+0oO5OHcLxlC3JxiUPaw==,Sandy,0,F,0,0
50,Hzbn3Hm5MK+0oO5OHcLxlC3JxiUPaw==,Sandy,0,M,0,0
100,Hzbn3Hm5MK+0oO5OHcLxlC3JxiUPaw==,Sandy,1,NA,0,0
100,Hzbn3Hm5MK+0oO5OHcLxlC3JxiUPaw==,Sandy,0,F,0,0
25,Hzbn3Hm5MK+0oO5OHcLxlC3JxiUPaw==,Sandy,1,NA,0,0
25,Hzbn3Hm5MK+0oO5OHcLxlC3JxiUPaw==,Sandy,0,F,0,0
100,Hzbn3Hm5MK+0oO5OHcLxlC3JxiUPaw==,Sandy,0,F,0,0
50,Hzbn3Hm5MK+0oO5OHcLxlC3JxiUPaw==,Sandy,0,M,0,0
50,Hzbn3Hm5MK+0oO5OHcLxlC3JxiUPaw==,Sandy,1,NA,0,0
100,Hzbn3Hm5MK+0oO5OHcLxlC3JxiUPaw==,Sandy,0,NA,0,0
25,Hzbn3Hm5MK+0oO5OHcLxlC3JxiUPaw==,Sandy,0,F,0,0
100,Hzbn3Hm5MK+0oO5OHcLxlC3JxiUPaw==,Sandy,0,NA,0,0
100,Hzbn3Hm5MK+0oO5OHcLxlC3JxiUPaw==,Sandy,0,F,0,0
350,Hzbn3Hm5MK+0oO5OHcLxlC3JxiUPaw==,Sandy,1,NA,0,0
50,Hzbn3Hm5MK+0oO5OHcLxlC3JxiUPaw==,Sandy,0,F,1,0
25,Hzbn3Hm5MK+0oO5OHcLxlC3JxiUPaw==,Sandy,0,M,0,0
100,Hzbn3Hm5MK+0oO5OHcLxlC3JxiUPaw==,Sandy,0,M,0,0
50,Hzbn3Hm5MK+0oO5OHcLxlC3JxiUPaw==,Sandy,0,F,0,0
50,Hzbn3Hm5MK+0oO5OHcLxlC3JxiUPaw==,Sandy,0,F,0,0
500,Hzbn3Hm5MK+0oO5OHcLxlC3JxiUPaw==,Sandy,1,NA,0,0
50,Hzbn3Hm5MK+0oO5OHcLxlC3JxiUPaw==,Sandy,1,NA,0,0
50,Hzbn3Hm5MK+0oO5OHcLxlC3JxiUPaw==,Sandy,1,NA,0,0
100,Hzbn3Hm5MK+0oO5OHcLxlC3JxiUPaw==,Sandy,1,NA,0,0
25,Hzbn3Hm5MK+0oO5OHcLxlC3JxiUPaw==,Sandy,0,F,0,0
100,Hzbn3Hm5MK+0oO5OHcLxlC3JxiUPaw==,Sandy,1,NA,0,0
100,RUP2BPvCGAjFCZfiQPQ8oC3JxWYIOA==,Sandy,0,F,0,0
600,RUP2BPvCGAjFCZfiQPQ8oC3JxWYIOA==,Sandy,1,NA,0,0
100,RUP2BPvCGAjFCZfiQPQ8oC3JxWYIOA==,Sandy,0,M,0,0
50,RUP2BPvCGAjFCZfiQPQ8oC3JxWYIOA==,Sandy,0,F,0,0
25,RUP2BPvCGAjFCZfiQPQ8oC3JxWYIOA==,Sandy,0,F,0,0
250,RUP2BPvCGAjFCZfiQPQ8oC3JxWYIOA==,Sandy,0,F,0,1
50,RUP2BPvCGAjFCZfiQPQ8oC3JxWYIOA==,Sandy,0,F,0,0
100,RUP2BPvCGAjFCZfiQPQ8oC3JxWYIOA==,Sandy,0,F,0,0
25,RUP2BPvCGAjFCZfiQPQ8oC3JxWYIOA==,Sandy,0,F,0,1
125,RUP2BPvCGAjFCZfiQPQ8oC3JxWYIOA==,Sandy,0,F,0,0
50,RUP2BPvCGAjFCZfiQPQ8oC3JxWYIOA==,Sandy,0,F,0,0
100,RUP2BPvCGAjFCZfiQPQ8oC3JxWYIOA==,Sandy,0,F,0,0
100,RUP2BPvCGAjFCZfiQPQ8oC3JxWYIOA==,Sandy,0,NA,0,0
100,+P0PGk+oqF78AepAr7i+KS3JzXAROA==,Sandy,0,NA,0,0
100,+P0PGk+oqF78AepAr7i+KS3JzXAROA==,Sandy,0,NA,0,0
100,+P0PGk+oqF78AepAr7i+KS3JzXAROA==,Sandy,0,M,0,0
50,+P0PGk+oqF78AepAr7i+KS3JzXAROA==,Sandy,0,NA,0,1
1000,+P0PGk+oqF78AepAr7i+KS3JzXAROA==,Sandy,1,NA,0,0
100,+P0PGk+oqF78AepAr7i+KS3JzXAROA==,Sandy,0,F,0,0
250,+P0PGk+oqF78AepAr7i+KS3JzXAROA==,Sandy,0,NA,0,0
50,+P0PGk+oqF78AepAr7i+KS3JzXAROA==,Sandy,0,F,0,0
100,+P0PGk+oqF78AepAr7i+KS3JzXAROA==,Sandy,0,M,0,0
50,+P0PGk+oqF78AepAr7i+KS3JzXAROA==,Sandy,0,NA,0,0
50,+P0PGk+oqF78AepAr7i+KS3JzXAROA==,Sandy,1,NA,0,0
100,+P0PGk+oqF78AepAr7i+KS3JzXAROA==,Sandy,0,M,0,0
200,+P0PGk+oqF78AepAr7i+KS3JzXAROA==,Sandy,0,F,0,0
100,+P0PGk+oqF78AepAr7i+KS3JzXAROA==,Sandy,1,NA,0,0
40,+P0PGk+oqF78AepAr7i+KS3JzXAROA==,Sandy,0,F,0,1
50,+P0PGk+oqF78AepAr7i+KS3JzXAROA==,Sandy,0,F,0,0
