amount_donated,campaign_ID,category,anonymous,gender,same_last_name,empathy
50,HHtqHajT4wwsk8cDL41qRy6WlGINLG0=,Family,0,NA,0,0
100,HHtqHajT4wwsk8cDL41qRy6WlGINLG0=,Family,0,M,0,0
100,HHtqHajT4wwsk8cDL41qRy6WlGINLG0=,Family,0,F,0,0
25,HHtqHajT4wwsk8cDL41qRy6WlGINLG0=,Family,0,F,0,0
100,HHtqHajT4wwsk8cDL41qRy6WlGINLG0=,Family,0,F,0,0
50,HHtqHajT4wwsk8cDL41qRy6WlGINLG0=,Family,0,F,0,0
20,vmG1oXEQb7Sgm0upKcc55C6WlGNPLmE6,Travel,0,F,NA,0
50,YgmbtUhMHQyDv2xJdg0+KS6WmyATZjMn,Charity,0,M,0,0
15,YgmbtUhMHQyDv2xJdg0+KS6WmyATZjMn,Charity,0,F,0,0
100,YgmbtUhMHQyDv2xJdg0+KS6WmyATZjMn,Charity,0,NA,0,0
20,YgmbtUhMHQyDv2xJdg0+KS6WmyATZjMn,Charity,0,M,0,0
20,YgmbtUhMHQyDv2xJdg0+KS6WmyATZjMn,Charity,0,F,0,0
75,YgmbtUhMHQyDv2xJdg0+KS6WmyATZjMn,Charity,0,M,0,0
20,YgmbtUhMHQyDv2xJdg0+KS6WmyATZjMn,Charity,0,F,0,0
20,YgmbtUhMHQyDv2xJdg0+KS6WmyATZjMn,Charity,0,F,0,0
25,YgmbtUhMHQyDv2xJdg0+KS6WmyATZjMn,Charity,0,F,0,0
10,YgmbtUhMHQyDv2xJdg0+KS6WmyATZjMn,Charity,0,F,0,0
10,YgmbtUhMHQyDv2xJdg0+KS6WmyATZjMn,Charity,0,M,0,0
25,YgmbtUhMHQyDv2xJdg0+KS6WmyATZjMn,Charity,0,M,0,0
50,YgmbtUhMHQyDv2xJdg0+KS6WmyATZjMn,Charity,0,NA,0,0
75,YgmbtUhMHQyDv2xJdg0+KS6WmyATZjMn,Charity,0,F,0,0
50,YgmbtUhMHQyDv2xJdg0+KS6WmyATZjMn,Charity,0,M,0,0
50,YgmbtUhMHQyDv2xJdg0+KS6WmyATZjMn,Charity,0,NA,0,0
50,YgmbtUhMHQyDv2xJdg0+KS6WmyATZjMn,Charity,0,F,0,0
50,YgmbtUhMHQyDv2xJdg0+KS6WmyATZjMn,Charity,0,NA,0,0
50,YgmbtUhMHQyDv2xJdg0+KS6WmyATZjMn,Charity,0,NA,0,0
50,YgmbtUhMHQyDv2xJdg0+KS6WmyATZjMn,Charity,0,NA,0,0
50,YgmbtUhMHQyDv2xJdg0+KS6WmyATZjMn,Charity,0,M,0,0
20,YgmbtUhMHQyDv2xJdg0+KS6WmyATZjMn,Charity,0,F,0,0
25,YgmbtUhMHQyDv2xJdg0+KS6WmyATZjMn,Charity,0,NA,0,0
50,YgmbtUhMHQyDv2xJdg0+KS6WmyATZjMn,Charity,0,F,0,0
25,YgmbtUhMHQyDv2xJdg0+KS6WmyATZjMn,Charity,0,M,0,0
20,YgmbtUhMHQyDv2xJdg0+KS6WmyATZjMn,Charity,0,F,0,0
20,YgmbtUhMHQyDv2xJdg0+KS6WmyATZjMn,Charity,0,F,0,0
40,YgmbtUhMHQyDv2xJdg0+KS6WmyATZjMn,Charity,0,M,0,0
100,lKCaKJps4a4To2RWamLtWS6Wm3tMaj4=,Charity,0,F,0,0
100,lKCaKJps4a4To2RWamLtWS6Wm3tMaj4=,Charity,0,M,0,0
5050,lKCaKJps4a4To2RWamLtWS6Wm3tMaj4=,Charity,1,NA,0,0
100,lKCaKJps4a4To2RWamLtWS6Wm3tMaj4=,Charity,1,NA,0,0
20,lKCaKJps4a4To2RWamLtWS6Wm3tMaj4=,Charity,1,NA,0,0
100,lKCaKJps4a4To2RWamLtWS6Wm3tMaj4=,Charity,0,NA,0,0
30,lKCaKJps4a4To2RWamLtWS6Wm3tMaj4=,Charity,0,M,0,0
50,lKCaKJps4a4To2RWamLtWS6Wm3tMaj4=,Charity,0,F,0,0
100,lKCaKJps4a4To2RWamLtWS6Wm3tMaj4=,Charity,0,F,0,0
300,lKCaKJps4a4To2RWamLtWS6Wm3tMaj4=,Charity,0,M,0,0
100,lKCaKJps4a4To2RWamLtWS6Wm3tMaj4=,Charity,0,F,0,0
50,lKCaKJps4a4To2RWamLtWS6Wm3tMaj4=,Charity,0,NA,0,0
25,0pwORqihirA03/ypFratyS6Wm2RNamsq,Alberta Fires,0,F,0,0
25,0pwORqihirA03/ypFratyS6Wm2RNamsq,Alberta Fires,0,F,0,0
100,0pwORqihirA03/ypFratyS6Wm2RNamsq,Alberta Fires,0,F,0,0
50,0pwORqihirA03/ypFratyS6Wm2RNamsq,Alberta Fires,0,F,0,0
25,0pwORqihirA03/ypFratyS6Wm2RNamsq,Alberta Fires,0,NA,0,0
25,0pwORqihirA03/ypFratyS6Wm2RNamsq,Alberta Fires,0,M,0,0
100,0pwORqihirA03/ypFratyS6Wm2RNamsq,Alberta Fires,0,NA,0,1
50,0pwORqihirA03/ypFratyS6Wm2RNamsq,Alberta Fires,0,M,0,0
20,0pwORqihirA03/ypFratyS6Wm2RNamsq,Alberta Fires,0,M,0,1
50,0pwORqihirA03/ypFratyS6Wm2RNamsq,Alberta Fires,0,NA,0,0
100,0pwORqihirA03/ypFratyS6Wm2RNamsq,Alberta Fires,1,NA,0,0
70,0pwORqihirA03/ypFratyS6Wm2RNamsq,Alberta Fires,0,NA,0,0
50,0pwORqihirA03/ypFratyS6Wm2RNamsq,Alberta Fires,0,F,0,0
25,0pwORqihirA03/ypFratyS6Wm2RNamsq,Alberta Fires,0,F,0,0
100,0pwORqihirA03/ypFratyS6Wm2RNamsq,Alberta Fires,0,M,0,0
20,0pwORqihirA03/ypFratyS6Wm2RNamsq,Alberta Fires,0,M,0,0
50,0pwORqihirA03/ypFratyS6Wm2RNamsq,Alberta Fires,0,F,0,0
50,0pwORqihirA03/ypFratyS6Wm2RNamsq,Alberta Fires,0,F,0,0
100,0pwORqihirA03/ypFratyS6Wm2RNamsq,Alberta Fires,0,F,0,0
50,0pwORqihirA03/ypFratyS6Wm2RNamsq,Alberta Fires,0,F,0,0
50,0pwORqihirA03/ypFratyS6Wm2RNamsq,Alberta Fires,0,NA,0,0
30,0pwORqihirA03/ypFratyS6Wm2RNamsq,Alberta Fires,0,NA,0,0
20,0pwORqihirA03/ypFratyS6Wm2RNamsq,Alberta Fires,0,F,0,1
50,0pwORqihirA03/ypFratyS6Wm2RNamsq,Alberta Fires,0,F,0,0
75,0pwORqihirA03/ypFratyS6Wm2RNamsq,Alberta Fires,0,NA,0,0
50,0pwORqihirA03/ypFratyS6Wm2RNamsq,Alberta Fires,0,NA,0,0
20,0pwORqihirA03/ypFratyS6Wm2RNamsq,Alberta Fires,0,NA,0,0
15,0pwORqihirA03/ypFratyS6Wm2RNamsq,Alberta Fires,0,F,0,1
50,0pwORqihirA03/ypFratyS6Wm2RNamsq,Alberta Fires,0,M,0,0
100,0pwORqihirA03/ypFratyS6Wm2RNamsq,Alberta Fires,0,F,0,1
50,0pwORqihirA03/ypFratyS6Wm2RNamsq,Alberta Fires,0,F,0,0
20,0pwORqihirA03/ypFratyS6Wm2RNamsq,Alberta Fires,0,NA,0,0
50,0pwORqihirA03/ypFratyS6Wm2RNamsq,Alberta Fires,0,NA,0,0
25,0pwORqihirA03/ypFratyS6Wm2RNamsq,Alberta Fires,0,F,0,0
50,0pwORqihirA03/ypFratyS6Wm2RNamsq,Alberta Fires,0,NA,0,1
20,0pwORqihirA03/ypFratyS6Wm2RNamsq,Alberta Fires,0,F,0,0
30,0pwORqihirA03/ypFratyS6Wm2RNamsq,Alberta Fires,0,F,0,0
50,0pwORqihirA03/ypFratyS6Wm2RNamsq,Alberta Fires,0,M,0,0
50,0pwORqihirA03/ypFratyS6Wm2RNamsq,Alberta Fires,0,F,0,0
50,0pwORqihirA03/ypFratyS6Wm2RNamsq,Alberta Fires,0,F,0,0
50,0pwORqihirA03/ypFratyS6Wm2RNamsq,Alberta Fires,0,M,0,0
50,0pwORqihirA03/ypFratyS6Wm2RNamsq,Alberta Fires,0,NA,0,0
200,0pwORqihirA03/ypFratyS6Wm2RNamsq,Alberta Fires,0,M,0,0
40,0pwORqihirA03/ypFratyS6Wm2RNamsq,Alberta Fires,1,NA,0,0
25,0pwORqihirA03/ypFratyS6Wm2RNamsq,Alberta Fires,0,F,0,0
50,0pwORqihirA03/ypFratyS6Wm2RNamsq,Alberta Fires,0,NA,0,1
75,0pwORqihirA03/ypFratyS6Wm2RNamsq,Alberta Fires,0,M,0,0
50,0pwORqihirA03/ypFratyS6Wm2RNamsq,Alberta Fires,0,NA,0,0
20,0pwORqihirA03/ypFratyS6Wm2RNamsq,Alberta Fires,0,M,0,0
20,0pwORqihirA03/ypFratyS6Wm2RNamsq,Alberta Fires,0,F,0,0
20,0pwORqihirA03/ypFratyS6Wm2RNamsq,Alberta Fires,0,F,0,0
25,0pwORqihirA03/ypFratyS6Wm2RNamsq,Alberta Fires,0,F,0,0
50,0pwORqihirA03/ypFratyS6Wm2RNamsq,Alberta Fires,0,F,0,0
25,0pwORqihirA03/ypFratyS6Wm2RNamsq,Alberta Fires,0,NA,0,0
20,0pwORqihirA03/ypFratyS6Wm2RNamsq,Alberta Fires,0,F,0,0
50,0pwORqihirA03/ypFratyS6Wm2RNamsq,Alberta Fires,0,NA,0,0
20,0pwORqihirA03/ypFratyS6Wm2RNamsq,Alberta Fires,0,F,0,0
50,0pwORqihirA03/ypFratyS6Wm2RNamsq,Alberta Fires,0,F,1,1
50,0M8r5lPer1zHfRXYVnat6S6Wm25JKn8t,Ecuador,0,NA,0,0
20,0M8r5lPer1zHfRXYVnat6S6Wm25JKn8t,Ecuador,0,F,0,0
50,0M8r5lPer1zHfRXYVnat6S6Wm25JKn8t,Ecuador,0,M,0,0
100,0M8r5lPer1zHfRXYVnat6S6Wm25JKn8t,Ecuador,0,NA,0,0
50,0M8r5lPer1zHfRXYVnat6S6Wm25JKn8t,Ecuador,0,NA,0,0
20,0M8r5lPer1zHfRXYVnat6S6Wm25JKn8t,Ecuador,0,M,0,0
100,0M8r5lPer1zHfRXYVnat6S6Wm25JKn8t,Ecuador,0,M,0,0
30,0M8r5lPer1zHfRXYVnat6S6Wm25JKn8t,Ecuador,0,F,0,0
50,0M8r5lPer1zHfRXYVnat6S6Wm25JKn8t,Ecuador,0,NA,0,0
100,0M8r5lPer1zHfRXYVnat6S6Wm25JKn8t,Ecuador,0,NA,0,0
50,0M8r5lPer1zHfRXYVnat6S6Wm25JKn8t,Ecuador,0,M,0,0
100,0M8r5lPer1zHfRXYVnat6S6Wm25JKn8t,Ecuador,0,NA,0,0
100,0M8r5lPer1zHfRXYVnat6S6Wm25JKn8t,Ecuador,0,NA,0,0
100,0M8r5lPer1zHfRXYVnat6S6Wm25JKn8t,Ecuador,0,F,0,0
100,0M8r5lPer1zHfRXYVnat6S6Wm25JKn8t,Ecuador,0,M,0,0
50,6VN64nrPdMJxCnqOfvueEy6WmiRDOWN9,Volunteer,1,NA,0,0
10,6VN64nrPdMJxCnqOfvueEy6WmiRDOWN9,Volunteer,0,F,0,0
100,6VN64nrPdMJxCnqOfvueEy6WmiRDOWN9,Volunteer,0,M,0,0
100,6VN64nrPdMJxCnqOfvueEy6WmiRDOWN9,Volunteer,1,NA,0,0
15,6VN64nrPdMJxCnqOfvueEy6WmiRDOWN9,Volunteer,0,F,0,0
500,6VN64nrPdMJxCnqOfvueEy6WmiRDOWN9,Volunteer,0,F,0,0
100,6VN64nrPdMJxCnqOfvueEy6WmiRDOWN9,Volunteer,0,F,0,0
100,6VN64nrPdMJxCnqOfvueEy6WmiRDOWN9,Volunteer,1,NA,0,0
50,6VN64nrPdMJxCnqOfvueEy6WmiRDOWN9,Volunteer,0,F,0,0
20,qn6UJ2wTjoJlieFhZm4h4C6WmnNDLXc6,Business,0,M,0,0
10,qn6UJ2wTjoJlieFhZm4h4C6WmnNDLXc6,Business,0,M,0,0
50,BLRtGEDu74FrWJ5oKLRM/S6WmmZOLmxx,Sports,0,M,0,0
100,BLRtGEDu74FrWJ5oKLRM/S6WmmZOLmxx,Sports,1,NA,0,0
100,BLRtGEDu74FrWJ5oKLRM/S6WmmZOLmxx,Sports,1,NA,0,0
100,BLRtGEDu74FrWJ5oKLRM/S6WmmZOLmxx,Sports,0,NA,0,0
50,BLRtGEDu74FrWJ5oKLRM/S6WmmZOLmxx,Sports,0,NA,0,0
75,BLRtGEDu74FrWJ5oKLRM/S6WmmZOLmxx,Sports,0,M,0,0
30,BLRtGEDu74FrWJ5oKLRM/S6WmmZOLmxx,Sports,0,F,0,0
20,BLRtGEDu74FrWJ5oKLRM/S6WmmZOLmxx,Sports,0,NA,0,0
25,BLRtGEDu74FrWJ5oKLRM/S6WmmZOLmxx,Sports,0,F,0,0
50,BLRtGEDu74FrWJ5oKLRM/S6WmmZOLmxx,Sports,0,F,0,0
50,BLRtGEDu74FrWJ5oKLRM/S6WmmZOLmxx,Sports,0,NA,0,0
20,BLRtGEDu74FrWJ5oKLRM/S6WmmZOLmxx,Sports,0,NA,0,0
10,BLRtGEDu74FrWJ5oKLRM/S6WmmZOLmxx,Sports,0,NA,0,0
50,BLRtGEDu74FrWJ5oKLRM/S6WmmZOLmxx,Sports,0,F,0,0
20,BLRtGEDu74FrWJ5oKLRM/S6WmmZOLmxx,Sports,0,F,0,0
100,BLRtGEDu74FrWJ5oKLRM/S6WmmZOLmxx,Sports,0,F,0,0
50,BLRtGEDu74FrWJ5oKLRM/S6WmmZOLmxx,Sports,0,F,0,0
10,BLRtGEDu74FrWJ5oKLRM/S6WmmZOLmxx,Sports,0,F,0,0
50,BLRtGEDu74FrWJ5oKLRM/S6WmmZOLmxx,Sports,0,F,0,0
10,BLRtGEDu74FrWJ5oKLRM/S6WmmZOLmxx,Sports,0,F,0,0
100,BLRtGEDu74FrWJ5oKLRM/S6WmmZOLmxx,Sports,0,NA,0,0
20,BLRtGEDu74FrWJ5oKLRM/S6WmmZOLmxx,Sports,0,F,0,0
25,BLRtGEDu74FrWJ5oKLRM/S6WmmZOLmxx,Sports,0,F,0,0
50,BLRtGEDu74FrWJ5oKLRM/S6WmmZOLmxx,Sports,0,F,0,0
50,BLRtGEDu74FrWJ5oKLRM/S6WmmZOLmxx,Sports,0,F,0,0
50,BLRtGEDu74FrWJ5oKLRM/S6WmmZOLmxx,Sports,0,NA,0,0
100,BLRtGEDu74FrWJ5oKLRM/S6WmmZOLmxx,Sports,0,NA,0,0
5,BLRtGEDu74FrWJ5oKLRM/S6WmmZOLmxx,Sports,0,NA,0,0
100,BLRtGEDu74FrWJ5oKLRM/S6WmmZOLmxx,Sports,0,NA,0,0
100,BLRtGEDu74FrWJ5oKLRM/S6WmmZOLmxx,Sports,0,NA,0,0
75,BLRtGEDu74FrWJ5oKLRM/S6WmmZOLmxx,Sports,0,NA,0,0
100,BLRtGEDu74FrWJ5oKLRM/S6WmmZOLmxx,Sports,0,F,0,0
25,BLRtGEDu74FrWJ5oKLRM/S6WmmZOLmxx,Sports,0,F,0,0
50,BLRtGEDu74FrWJ5oKLRM/S6WmmZOLmxx,Sports,0,M,0,0
25,BLRtGEDu74FrWJ5oKLRM/S6WmmZOLmxx,Sports,0,F,0,0
100,BLRtGEDu74FrWJ5oKLRM/S6WmmZOLmxx,Sports,0,M,0,0
20,BLRtGEDu74FrWJ5oKLRM/S6WmmZOLmxx,Sports,1,NA,0,0
20,BLRtGEDu74FrWJ5oKLRM/S6WmmZOLmxx,Sports,0,NA,0,0
100,BLRtGEDu74FrWJ5oKLRM/S6WmmZOLmxx,Sports,1,NA,0,0
40,BLRtGEDu74FrWJ5oKLRM/S6WmmZOLmxx,Sports,0,F,0,0
50,BLRtGEDu74FrWJ5oKLRM/S6WmmZOLmxx,Sports,0,F,0,0
100,N9BKvEFWh1ay+Eso4XV1Si6WmmwQLG4+,Alberta Fires,1,NA,0,0
200,N9BKvEFWh1ay+Eso4XV1Si6WmmwQLG4+,Alberta Fires,0,NA,0,0
50,N9BKvEFWh1ay+Eso4XV1Si6WmmwQLG4+,Alberta Fires,0,NA,0,0
40,N9BKvEFWh1ay+Eso4XV1Si6WmmwQLG4+,Alberta Fires,1,NA,0,0
100,N9BKvEFWh1ay+Eso4XV1Si6WmmwQLG4+,Alberta Fires,1,NA,0,0
300,N9BKvEFWh1ay+Eso4XV1Si6WmmwQLG4+,Alberta Fires,1,NA,0,0
50,N9BKvEFWh1ay+Eso4XV1Si6WmmwQLG4+,Alberta Fires,1,NA,0,0
50,N9BKvEFWh1ay+Eso4XV1Si6WmmwQLG4+,Alberta Fires,1,NA,0,0
50,N9BKvEFWh1ay+Eso4XV1Si6WmmwQLG4+,Alberta Fires,1,NA,0,0
50,N9BKvEFWh1ay+Eso4XV1Si6WmmwQLG4+,Alberta Fires,1,NA,0,0
200,N9BKvEFWh1ay+Eso4XV1Si6WmmwQLG4+,Alberta Fires,1,NA,0,0
50,N9BKvEFWh1ay+Eso4XV1Si6WmmwQLG4+,Alberta Fires,1,NA,0,0
50,N9BKvEFWh1ay+Eso4XV1Si6WmmwQLG4+,Alberta Fires,1,NA,0,0
50,N9BKvEFWh1ay+Eso4XV1Si6WmmwQLG4+,Alberta Fires,0,NA,0,0
100,N9BKvEFWh1ay+Eso4XV1Si6WmmwQLG4+,Alberta Fires,0,NA,0,0
50,N9BKvEFWh1ay+Eso4XV1Si6WmmwQLG4+,Alberta Fires,0,M,0,0
50,N9BKvEFWh1ay+Eso4XV1Si6WmmwQLG4+,Alberta Fires,0,NA,0,0
100,N9BKvEFWh1ay+Eso4XV1Si6WmmwQLG4+,Alberta Fires,1,NA,0,0
25,N9BKvEFWh1ay+Eso4XV1Si6WmmwQLG4+,Alberta Fires,0,NA,0,0
20,N9BKvEFWh1ay+Eso4XV1Si6WmmwQLG4+,Alberta Fires,1,NA,0,0
10,N9BKvEFWh1ay+Eso4XV1Si6WmmwQLG4+,Alberta Fires,0,F,0,0
100,N9BKvEFWh1ay+Eso4XV1Si6WmmwQLG4+,Alberta Fires,1,NA,0,0
35,N9BKvEFWh1ay+Eso4XV1Si6WmmwQLG4+,Alberta Fires,1,NA,0,0
20,N9BKvEFWh1ay+Eso4XV1Si6WmmwQLG4+,Alberta Fires,1,NA,0,0
20,N9BKvEFWh1ay+Eso4XV1Si6WmmwQLG4+,Alberta Fires,1,NA,0,0
100,N9BKvEFWh1ay+Eso4XV1Si6WmmwQLG4+,Alberta Fires,0,F,0,0
10,N9BKvEFWh1ay+Eso4XV1Si6WmmwQLG4+,Alberta Fires,1,NA,0,0
500,N9BKvEFWh1ay+Eso4XV1Si6WmmwQLG4+,Alberta Fires,1,NA,0,0
50,N9BKvEFWh1ay+Eso4XV1Si6WmmwQLG4+,Alberta Fires,0,M,0,0
500,N9BKvEFWh1ay+Eso4XV1Si6WmmwQLG4+,Alberta Fires,1,NA,0,0
100,RY3tBICEHZDzSMrE2vPLCy6WwiROOmgw,Education,0,NA,0,0
225,RY3tBICEHZDzSMrE2vPLCy6WwiROOmgw,Education,0,NA,0,0
50,RY3tBICEHZDzSMrE2vPLCy6WwiROOmgw,Education,0,F,0,0
100,RY3tBICEHZDzSMrE2vPLCy6WwiROOmgw,Education,0,M,0,0
10,9BZ8H4+u/3o1gVydPGfCnS6WwnIYKDI=,Charity,1,NA,0,0
50,9BZ8H4+u/3o1gVydPGfCnS6WwnIYKDI=,Charity,0,M,0,0
100,9BZ8H4+u/3o1gVydPGfCnS6WwnIYKDI=,Charity,0,NA,0,0
500,9BZ8H4+u/3o1gVydPGfCnS6WwnIYKDI=,Charity,0,M,0,0
100,9BZ8H4+u/3o1gVydPGfCnS6WwnIYKDI=,Charity,0,F,0,0
500,9BZ8H4+u/3o1gVydPGfCnS6WwnIYKDI=,Charity,1,NA,0,0
100,9BZ8H4+u/3o1gVydPGfCnS6WwnIYKDI=,Charity,1,NA,0,0
200,9BZ8H4+u/3o1gVydPGfCnS6WwnIYKDI=,Charity,0,F,0,0
100,9BZ8H4+u/3o1gVydPGfCnS6WwnIYKDI=,Charity,0,F,0,0
1000,9BZ8H4+u/3o1gVydPGfCnS6WwnIYKDI=,Charity,1,NA,0,0
50,9BZ8H4+u/3o1gVydPGfCnS6WwnIYKDI=,Charity,1,NA,0,0
200,9BZ8H4+u/3o1gVydPGfCnS6WwnIYKDI=,Charity,1,NA,0,0
50,KCemu6uvxjwqxpzqGA4A1i6WwCQPPDAi,Alberta Fires,0,M,0,0
50,KCemu6uvxjwqxpzqGA4A1i6WwCQPPDAi,Alberta Fires,0,M,0,0
100,KCemu6uvxjwqxpzqGA4A1i6WwCQPPDAi,Alberta Fires,0,M,0,0
30,KCemu6uvxjwqxpzqGA4A1i6WwCQPPDAi,Alberta Fires,0,F,0,0
20,KCemu6uvxjwqxpzqGA4A1i6WwCQPPDAi,Alberta Fires,0,NA,0,0
50,KCemu6uvxjwqxpzqGA4A1i6WwCQPPDAi,Alberta Fires,0,F,0,0
40,KCemu6uvxjwqxpzqGA4A1i6WwCQPPDAi,Alberta Fires,0,NA,0,1
81,KCemu6uvxjwqxpzqGA4A1i6WwCQPPDAi,Alberta Fires,0,F,0,0
25,KCemu6uvxjwqxpzqGA4A1i6WwCQPPDAi,Alberta Fires,0,NA,0,0
50,KCemu6uvxjwqxpzqGA4A1i6WwCQPPDAi,Alberta Fires,0,F,0,0
20,KCemu6uvxjwqxpzqGA4A1i6WwCQPPDAi,Alberta Fires,0,F,0,1
50,KCemu6uvxjwqxpzqGA4A1i6WwCQPPDAi,Alberta Fires,0,M,0,1
50,KCemu6uvxjwqxpzqGA4A1i6WwCQPPDAi,Alberta Fires,0,M,0,0
100,KCemu6uvxjwqxpzqGA4A1i6WwCQPPDAi,Alberta Fires,0,M,0,0
20,KCemu6uvxjwqxpzqGA4A1i6WwCQPPDAi,Alberta Fires,0,F,0,0
15,KCemu6uvxjwqxpzqGA4A1i6WwCQPPDAi,Alberta Fires,0,M,0,0
100,KCemu6uvxjwqxpzqGA4A1i6WwCQPPDAi,Alberta Fires,0,M,0,0
100,KCemu6uvxjwqxpzqGA4A1i6WwCQPPDAi,Alberta Fires,0,F,0,0
50,KCemu6uvxjwqxpzqGA4A1i6WwCQPPDAi,Alberta Fires,0,F,0,0
100,KCemu6uvxjwqxpzqGA4A1i6WwCQPPDAi,Alberta Fires,0,M,0,0
100,KCemu6uvxjwqxpzqGA4A1i6WwCQPPDAi,Alberta Fires,0,M,0,0
20,KCemu6uvxjwqxpzqGA4A1i6WwCQPPDAi,Alberta Fires,0,NA,0,0
100,KCemu6uvxjwqxpzqGA4A1i6WwCQPPDAi,Alberta Fires,0,M,0,0
40,lfVT5iItJGGUZo0DnJaUyi6WwGZD,Community,0,F,0,0
25,lfVT5iItJGGUZo0DnJaUyi6WwGZD,Community,0,F,0,0
50,lfVT5iItJGGUZo0DnJaUyi6WwGZD,Community,0,NA,0,0
50,lfVT5iItJGGUZo0DnJaUyi6WwGZD,Community,1,NA,0,0
10,lfVT5iItJGGUZo0DnJaUyi6WwGZD,Community,0,NA,0,0
20,lfVT5iItJGGUZo0DnJaUyi6WwGZD,Community,0,F,0,0
25,lfVT5iItJGGUZo0DnJaUyi6WwGZD,Community,0,F,0,0
25,lfVT5iItJGGUZo0DnJaUyi6WwGZD,Community,0,M,0,0
25,lfVT5iItJGGUZo0DnJaUyi6WwGZD,Community,0,M,0,0
25,lfVT5iItJGGUZo0DnJaUyi6WwGZD,Community,0,M,0,0
100,lfVT5iItJGGUZo0DnJaUyi6WwGZD,Community,0,F,0,0
25,lfVT5iItJGGUZo0DnJaUyi6WwGZD,Community,1,NA,0,0
20,lfVT5iItJGGUZo0DnJaUyi6WwGZD,Community,0,M,0,0
100,lfVT5iItJGGUZo0DnJaUyi6WwGZD,Community,1,NA,0,0
500,lfVT5iItJGGUZo0DnJaUyi6WwGZD,Community,0,F,0,0
10,lfVT5iItJGGUZo0DnJaUyi6WwGZD,Community,1,NA,0,0
50,lfVT5iItJGGUZo0DnJaUyi6WwGZD,Community,1,NA,0,0
75,lfVT5iItJGGUZo0DnJaUyi6WwGZD,Community,0,NA,0,0
25,lfVT5iItJGGUZo0DnJaUyi6WwGZD,Community,0,F,0,0
20,lfVT5iItJGGUZo0DnJaUyi6WwGZD,Community,0,M,0,0
50,lfVT5iItJGGUZo0DnJaUyi6WwGZD,Community,1,NA,0,0
25,lfVT5iItJGGUZo0DnJaUyi6WwGZD,Community,1,NA,0,0
25,lfVT5iItJGGUZo0DnJaUyi6WwGZD,Community,0,F,0,0
25,lfVT5iItJGGUZo0DnJaUyi6WwGZD,Community,0,F,1,0
20,lfVT5iItJGGUZo0DnJaUyi6WwGZD,Community,1,NA,0,0
25,lfVT5iItJGGUZo0DnJaUyi6WwGZD,Community,0,NA,0,0
50,lfVT5iItJGGUZo0DnJaUyi6WwGZD,Community,1,NA,0,0
25,lfVT5iItJGGUZo0DnJaUyi6WwGZD,Community,1,NA,0,0
